year,state,count_type,count
01/01/2015 12:00:00 PM,KY,Sheltered Total Chronically Homeless,413
01/01/2015 12:00:00 PM,LA,Sheltered Total Chronically Homeless,287
01/01/2015 12:00:00 PM,MA,Sheltered Total Chronically Homeless,2320
01/01/2015 12:00:00 PM,MD,Sheltered Total Chronically Homeless,1016
01/01/2015 12:00:00 PM,ME,Sheltered Total Chronically Homeless,203
01/01/2015 12:00:00 PM,MI,Sheltered Total Chronically Homeless,621
01/01/2015 12:00:00 PM,MN,Sheltered Total Chronically Homeless,1054
01/01/2015 12:00:00 PM,MO,Sheltered Total Chronically Homeless,652
01/01/2015 12:00:00 PM,MP,Sheltered Total Chronically Homeless,
01/01/2015 12:00:00 PM,MS,Sheltered Total Chronically Homeless,67
01/01/2015 12:00:00 PM,MT,Sheltered Total Chronically Homeless,26
01/01/2015 12:00:00 PM,NC,Sheltered Total Chronically Homeless,682
01/01/2015 12:00:00 PM,ND,Sheltered Total Chronically Homeless,68
01/01/2015 12:00:00 PM,NE,Sheltered Total Chronically Homeless,266
01/01/2015 12:00:00 PM,NH,Sheltered Total Chronically Homeless,260
01/01/2015 12:00:00 PM,NJ,Sheltered Total Chronically Homeless,972
01/01/2015 12:00:00 PM,NM,Sheltered Total Chronically Homeless,445
01/01/2015 12:00:00 PM,NV,Sheltered Total Chronically Homeless,117
01/01/2015 12:00:00 PM,NY,Sheltered Total Chronically Homeless,4733
01/01/2015 12:00:00 PM,OH,Sheltered Total Chronically Homeless,887
01/01/2015 12:00:00 PM,OK,Sheltered Total Chronically Homeless,342
01/01/2015 12:00:00 PM,OR,Sheltered Total Chronically Homeless,1008
01/01/2015 12:00:00 PM,PA,Sheltered Total Chronically Homeless,1040
01/01/2015 12:00:00 PM,PR,Sheltered Total Chronically Homeless,195
01/01/2015 12:00:00 PM,RI,Sheltered Total Chronically Homeless,118
01/01/2015 12:00:00 PM,SC,Sheltered Total Chronically Homeless,525
01/01/2015 12:00:00 PM,SD,Sheltered Total Chronically Homeless,67
01/01/2015 12:00:00 PM,TN,Sheltered Total Chronically Homeless,702
01/01/2015 12:00:00 PM,TX,Sheltered Total Chronically Homeless,1915
01/01/2015 12:00:00 PM,UT,Sheltered Total Chronically Homeless,215
01/01/2015 12:00:00 PM,VA,Sheltered Total Chronically Homeless,789
01/01/2015 12:00:00 PM,VI,Sheltered Total Chronically Homeless,4
01/01/2015 12:00:00 PM,VT,Sheltered Total Chronically Homeless,111
01/01/2015 12:00:00 PM,WA,Sheltered Total Chronically Homeless,1027
01/01/2015 12:00:00 PM,WI,Sheltered Total Chronically Homeless,377
01/01/2015 12:00:00 PM,WV,Sheltered Total Chronically Homeless,226
01/01/2015 12:00:00 PM,WY,Sheltered Total Chronically Homeless,37
01/01/2015 12:00:00 PM,Total,Sheltered Total Chronically Homeless,36767
01/01/2015 12:00:00 PM,AK,Unsheltered Chronically Homeless,141
01/01/2015 12:00:00 PM,AL,Unsheltered Chronically Homeless,439
01/01/2015 12:00:00 PM,AR,Unsheltered Chronically Homeless,304
01/01/2015 12:00:00 PM,AZ,Unsheltered Chronically Homeless,1022
01/01/2015 12:00:00 PM,CA,Unsheltered Chronically Homeless,27150
01/01/2015 12:00:00 PM,CO,Unsheltered Chronically Homeless,995
01/01/2015 12:00:00 PM,CT,Unsheltered Chronically Homeless,305
01/01/2015 12:00:00 PM,DC,Unsheltered Chronically Homeless,320
01/01/2015 12:00:00 PM,DE,Unsheltered Chronically Homeless,5
01/01/2015 12:00:00 PM,FL,Unsheltered Chronically Homeless,5157
01/01/2015 12:00:00 PM,GA,Unsheltered Chronically Homeless,1515
01/01/2015 12:00:00 PM,GU,Unsheltered Chronically Homeless,153
01/01/2015 12:00:00 PM,HI,Unsheltered Chronically Homeless,1354
01/01/2015 12:00:00 PM,IA,Unsheltered Chronically Homeless,54
01/01/2015 12:00:00 PM,ID,Unsheltered Chronically Homeless,133
01/01/2015 12:00:00 PM,IL,Unsheltered Chronically Homeless,918
01/01/2015 12:00:00 PM,IN,Unsheltered Chronically Homeless,174
01/01/2015 12:00:00 PM,KS,Unsheltered Chronically Homeless,134
01/01/2015 12:00:00 PM,KY,Unsheltered Chronically Homeless,44
01/01/2015 12:00:00 PM,LA,Unsheltered Chronically Homeless,486
01/01/2015 12:00:00 PM,MA,Unsheltered Chronically Homeless,241
01/01/2015 12:00:00 PM,MD,Unsheltered Chronically Homeless,831
01/01/2015 12:00:00 PM,ME,Unsheltered Chronically Homeless,14
01/01/2015 12:00:00 PM,MI,Unsheltered Chronically Homeless,314
01/01/2015 12:00:00 PM,MN,Unsheltered Chronically Homeless,342
01/01/2015 12:00:00 PM,MO,Unsheltered Chronically Homeless,373
01/01/2015 12:00:00 PM,MP,Unsheltered Chronically Homeless,
01/01/2015 12:00:00 PM,MS,Unsheltered Chronically Homeless,176
01/01/2015 12:00:00 PM,MT,Unsheltered Chronically Homeless,140
01/01/2015 12:00:00 PM,NC,Unsheltered Chronically Homeless,682
01/01/2015 12:00:00 PM,ND,Unsheltered Chronically Homeless,70
01/01/2015 12:00:00 PM,NE,Unsheltered Chronically Homeless,56
01/01/2015 12:00:00 PM,NH,Unsheltered Chronically Homeless,57
01/01/2015 12:00:00 PM,NJ,Unsheltered Chronically Homeless,438
01/01/2015 12:00:00 PM,NM,Unsheltered Chronically Homeless,271
01/01/2015 12:00:00 PM,NV,Unsheltered Chronically Homeless,477
01/01/2015 12:00:00 PM,NY,Unsheltered Chronically Homeless,2383
01/01/2015 12:00:00 PM,OH,Unsheltered Chronically Homeless,388
01/01/2015 12:00:00 PM,OK,Unsheltered Chronically Homeless,239
01/01/2015 12:00:00 PM,OR,Unsheltered Chronically Homeless,3003
01/01/2015 12:00:00 PM,PA,Unsheltered Chronically Homeless,550
01/01/2015 12:00:00 PM,PR,Unsheltered Chronically Homeless,1561
01/01/2015 12:00:00 PM,RI,Unsheltered Chronically Homeless,12
01/01/2015 12:00:00 PM,SC,Unsheltered Chronically Homeless,495
01/01/2015 12:00:00 PM,SD,Unsheltered Chronically Homeless,28
01/01/2015 12:00:00 PM,TN,Unsheltered Chronically Homeless,948
01/01/2015 12:00:00 PM,TX,Unsheltered Chronically Homeless,2389
01/01/2015 12:00:00 PM,UT,Unsheltered Chronically Homeless,18
01/01/2015 12:00:00 PM,VA,Unsheltered Chronically Homeless,369
01/01/2015 12:00:00 PM,VI,Unsheltered Chronically Homeless,18
01/01/2015 12:00:00 PM,VT,Unsheltered Chronically Homeless,55
01/01/2015 12:00:00 PM,WA,Unsheltered Chronically Homeless,1455
01/01/2015 12:00:00 PM,WI,Unsheltered Chronically Homeless,87
01/01/2015 12:00:00 PM,WV,Unsheltered Chronically Homeless,160
01/01/2015 12:00:00 PM,WY,Unsheltered Chronically Homeless,65
01/01/2015 12:00:00 PM,Total,Unsheltered Chronically Homeless,59508
01/01/2015 12:00:00 PM,AK,Chronically Homeless Individuals,182
01/01/2015 12:00:00 PM,AL,Chronically Homeless Individuals,557
01/01/2015 12:00:00 PM,AR,Chronically Homeless Individuals,524
01/01/2015 12:00:00 PM,AZ,Chronically Homeless Individuals,1246
01/01/2015 12:00:00 PM,CA,Chronically Homeless Individuals,29178
01/01/2015 12:00:00 PM,CO,Chronically Homeless Individuals,1572
01/01/2015 12:00:00 PM,CT,Chronically Homeless Individuals,538
01/01/2015 12:00:00 PM,DC,Chronically Homeless Individuals,1593
01/01/2015 12:00:00 PM,DE,Chronically Homeless Individuals,64
01/01/2015 12:00:00 PM,FL,Chronically Homeless Individuals,6021
01/01/2015 12:00:00 PM,GA,Chronically Homeless Individuals,1994
01/01/2015 12:00:00 PM,GU,Chronically Homeless Individuals,27
01/01/2015 12:00:00 PM,HI,Chronically Homeless Individuals,1372
01/01/2015 12:00:00 PM,IA,Chronically Homeless Individuals,201
01/01/2015 12:00:00 PM,ID,Chronically Homeless Individuals,164
01/01/2015 12:00:00 PM,IL,Chronically Homeless Individuals,1799
01/01/2015 12:00:00 PM,IN,Chronically Homeless Individuals,608
01/01/2015 12:00:00 PM,KS,Chronically Homeless Individuals,339
01/01/2015 12:00:00 PM,KY,Chronically Homeless Individuals,383
01/01/2015 12:00:00 PM,LA,Chronically Homeless Individuals,735
01/01/2015 12:00:00 PM,MA,Chronically Homeless Individuals,1411
01/01/2015 12:00:00 PM,MD,Chronically Homeless Individuals,1634
01/01/2015 12:00:00 PM,ME,Chronically Homeless Individuals,193
01/01/2015 12:00:00 PM,MI,Chronically Homeless Individuals,830
01/01/2015 12:00:00 PM,MN,Chronically Homeless Individuals,1124
01/01/2015 12:00:00 PM,MO,Chronically Homeless Individuals,875
01/01/2015 12:00:00 PM,MP,Chronically Homeless Individuals,
01/01/2015 12:00:00 PM,MS,Chronically Homeless Individuals,233
01/01/2015 12:00:00 PM,MT,Chronically Homeless Individuals,154
01/01/2015 12:00:00 PM,NC,Chronically Homeless Individuals,1253
01/01/2015 12:00:00 PM,ND,Chronically Homeless Individuals,70
01/01/2015 12:00:00 PM,NE,Chronically Homeless Individuals,257
01/01/2015 12:00:00 PM,NH,Chronically Homeless Individuals,257
01/01/2015 12:00:00 PM,NJ,Chronically Homeless Individuals,1182
01/01/2015 12:00:00 PM,NM,Chronically Homeless Individuals,621
01/01/2015 12:00:00 PM,NV,Chronically Homeless Individuals,585
01/01/2015 12:00:00 PM,NY,Chronically Homeless Individuals,4327
01/01/2015 12:00:00 PM,OH,Chronically Homeless Individuals,1160
01/01/2015 12:00:00 PM,OK,Chronically Homeless Individuals,508
01/01/2015 12:00:00 PM,OR,Chronically Homeless Individuals,3521
01/01/2015 12:00:00 PM,PA,Chronically Homeless Individuals,1442
01/01/2015 12:00:00 PM,PR,Chronically Homeless Individuals,1615
01/01/2015 12:00:00 PM,RI,Chronically Homeless Individuals,110
01/01/2015 12:00:00 PM,SC,Chronically Homeless Individuals,916
01/01/2015 12:00:00 PM,SD,Chronically Homeless Individuals,85
01/01/2015 12:00:00 PM,TN,Chronically Homeless Individuals,1492
01/01/2015 12:00:00 PM,TX,Chronically Homeless Individuals,3778
01/01/2015 12:00:00 PM,UT,Chronically Homeless Individuals,178
01/01/2015 12:00:00 PM,VA,Chronically Homeless Individuals,1041
01/01/2015 12:00:00 PM,VI,Chronically Homeless Individuals,22
01/01/2015 12:00:00 PM,VT,Chronically Homeless Individuals,139
01/01/2015 12:00:00 PM,WA,Chronically Homeless Individuals,2261
01/01/2015 12:00:00 PM,WI,Chronically Homeless Individuals,361
01/01/2015 12:00:00 PM,WV,Chronically Homeless Individuals,352
01/01/2015 12:00:00 PM,WY,Chronically Homeless Individuals,86
01/01/2015 12:00:00 PM,Total,Chronically Homeless Individuals,83170
01/01/2015 12:00:00 PM,AK,Sheltered ES Chronically Homeless Individuals,70
01/01/2015 12:00:00 PM,AL,Sheltered ES Chronically Homeless Individuals,155
01/01/2015 12:00:00 PM,AR,Sheltered ES Chronically Homeless Individuals,234
01/01/2015 12:00:00 PM,AZ,Sheltered ES Chronically Homeless Individuals,276
01/01/2015 12:00:00 PM,CA,Sheltered ES Chronically Homeless Individuals,4067
01/01/2015 12:00:00 PM,CO,Sheltered ES Chronically Homeless Individuals,730
01/01/2015 12:00:00 PM,CT,Sheltered ES Chronically Homeless Individuals,240
01/01/2015 12:00:00 PM,DC,Sheltered ES Chronically Homeless Individuals,1273
01/01/2015 12:00:00 PM,DE,Sheltered ES Chronically Homeless Individuals,59
01/01/2015 12:00:00 PM,FL,Sheltered ES Chronically Homeless Individuals,1155
01/01/2015 12:00:00 PM,GA,Sheltered ES Chronically Homeless Individuals,568
01/01/2015 12:00:00 PM,GU,Sheltered ES Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,HI,Sheltered ES Chronically Homeless Individuals,133
01/01/2015 12:00:00 PM,IA,Sheltered ES Chronically Homeless Individuals,147
01/01/2015 12:00:00 PM,ID,Sheltered ES Chronically Homeless Individuals,84
01/01/2015 12:00:00 PM,IL,Sheltered ES Chronically Homeless Individuals,834
01/01/2015 12:00:00 PM,IN,Sheltered ES Chronically Homeless Individuals,435
01/01/2015 12:00:00 PM,KS,Sheltered ES Chronically Homeless Individuals,209
01/01/2015 12:00:00 PM,KY,Sheltered ES Chronically Homeless Individuals,345
01/01/2015 12:00:00 PM,LA,Sheltered ES Chronically Homeless Individuals,246
01/01/2015 12:00:00 PM,MA,Sheltered ES Chronically Homeless Individuals,1135
01/01/2015 12:00:00 PM,MD,Sheltered ES Chronically Homeless Individuals,847
01/01/2015 12:00:00 PM,ME,Sheltered ES Chronically Homeless Individuals,178
01/01/2015 12:00:00 PM,MI,Sheltered ES Chronically Homeless Individuals,511
01/01/2015 12:00:00 PM,MN,Sheltered ES Chronically Homeless Individuals,833
01/01/2015 12:00:00 PM,MO,Sheltered ES Chronically Homeless Individuals,484
01/01/2015 12:00:00 PM,MP,Sheltered ES Chronically Homeless Individuals,
01/01/2015 12:00:00 PM,MS,Sheltered ES Chronically Homeless Individuals,67
01/01/2015 12:00:00 PM,MT,Sheltered ES Chronically Homeless Individuals,23
01/01/2015 12:00:00 PM,NC,Sheltered ES Chronically Homeless Individuals,605
01/01/2015 12:00:00 PM,ND,Sheltered ES Chronically Homeless Individuals,52
01/01/2015 12:00:00 PM,NE,Sheltered ES Chronically Homeless Individuals,201
01/01/2015 12:00:00 PM,NH,Sheltered ES Chronically Homeless Individuals,197
01/01/2015 12:00:00 PM,NJ,Sheltered ES Chronically Homeless Individuals,746
01/01/2015 12:00:00 PM,NM,Sheltered ES Chronically Homeless Individuals,360
01/01/2015 12:00:00 PM,NV,Sheltered ES Chronically Homeless Individuals,104
01/01/2015 12:00:00 PM,NY,Sheltered ES Chronically Homeless Individuals,1813
01/01/2015 12:00:00 PM,OH,Sheltered ES Chronically Homeless Individuals,742
01/01/2015 12:00:00 PM,OK,Sheltered ES Chronically Homeless Individuals,267
01/01/2015 12:00:00 PM,OR,Sheltered ES Chronically Homeless Individuals,912
01/01/2015 12:00:00 PM,PA,Sheltered ES Chronically Homeless Individuals,715
01/01/2015 12:00:00 PM,PR,Sheltered ES Chronically Homeless Individuals,172
01/01/2015 12:00:00 PM,RI,Sheltered ES Chronically Homeless Individuals,100
01/01/2015 12:00:00 PM,SC,Sheltered ES Chronically Homeless Individuals,444
01/01/2015 12:00:00 PM,SD,Sheltered ES Chronically Homeless Individuals,59
01/01/2015 12:00:00 PM,TN,Sheltered ES Chronically Homeless Individuals,641
01/01/2015 12:00:00 PM,TX,Sheltered ES Chronically Homeless Individuals,1451
01/01/2015 12:00:00 PM,UT,Sheltered ES Chronically Homeless Individuals,163
01/01/2015 12:00:00 PM,VA,Sheltered ES Chronically Homeless Individuals,682
01/01/2015 12:00:00 PM,VI,Sheltered ES Chronically Homeless Individuals,4
01/01/2015 12:00:00 PM,VT,Sheltered ES Chronically Homeless Individuals,84
01/01/2015 12:00:00 PM,WA,Sheltered ES Chronically Homeless Individuals,880
01/01/2015 12:00:00 PM,WI,Sheltered ES Chronically Homeless Individuals,249
01/01/2015 12:00:00 PM,WV,Sheltered ES Chronically Homeless Individuals,187
01/01/2015 12:00:00 PM,WY,Sheltered ES Chronically Homeless Individuals,35
01/01/2015 12:00:00 PM,Total,Sheltered ES Chronically Homeless Individuals,27203
01/01/2015 12:00:00 PM,AK,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,AL,Sheltered SH Chronically Homeless Individuals,2
01/01/2015 12:00:00 PM,AR,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,AZ,Sheltered SH Chronically Homeless Individuals,21
01/01/2015 12:00:00 PM,CA,Sheltered SH Chronically Homeless Individuals,102
01/01/2015 12:00:00 PM,CO,Sheltered SH Chronically Homeless Individuals,24
01/01/2015 12:00:00 PM,CT,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,DC,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,DE,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,FL,Sheltered SH Chronically Homeless Individuals,55
01/01/2015 12:00:00 PM,GA,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,GU,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,HI,Sheltered SH Chronically Homeless Individuals,20
01/01/2015 12:00:00 PM,IA,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,ID,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,IL,Sheltered SH Chronically Homeless Individuals,58
01/01/2015 12:00:00 PM,IN,Sheltered SH Chronically Homeless Individuals,15
01/01/2015 12:00:00 PM,KS,Sheltered SH Chronically Homeless Individuals,5
01/01/2015 12:00:00 PM,KY,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,LA,Sheltered SH Chronically Homeless Individuals,9
01/01/2015 12:00:00 PM,MA,Sheltered SH Chronically Homeless Individuals,35
01/01/2015 12:00:00 PM,MD,Sheltered SH Chronically Homeless Individuals,76
01/01/2015 12:00:00 PM,ME,Sheltered SH Chronically Homeless Individuals,1
01/01/2015 12:00:00 PM,MI,Sheltered SH Chronically Homeless Individuals,8
01/01/2015 12:00:00 PM,MN,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,MO,Sheltered SH Chronically Homeless Individuals,52
01/01/2015 12:00:00 PM,MP,Sheltered SH Chronically Homeless Individuals,
01/01/2015 12:00:00 PM,MS,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,MT,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,NC,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,ND,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,NE,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,NH,Sheltered SH Chronically Homeless Individuals,8
01/01/2015 12:00:00 PM,NJ,Sheltered SH Chronically Homeless Individuals,6
01/01/2015 12:00:00 PM,NM,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,NV,Sheltered SH Chronically Homeless Individuals,4
01/01/2015 12:00:00 PM,NY,Sheltered SH Chronically Homeless Individuals,169
01/01/2015 12:00:00 PM,OH,Sheltered SH Chronically Homeless Individuals,40
01/01/2015 12:00:00 PM,OK,Sheltered SH Chronically Homeless Individuals,22
01/01/2015 12:00:00 PM,OR,Sheltered SH Chronically Homeless Individuals,9
01/01/2015 12:00:00 PM,PA,Sheltered SH Chronically Homeless Individuals,194
01/01/2015 12:00:00 PM,PR,Sheltered SH Chronically Homeless Individuals,23
01/01/2015 12:00:00 PM,RI,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,SC,Sheltered SH Chronically Homeless Individuals,12
01/01/2015 12:00:00 PM,SD,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,TN,Sheltered SH Chronically Homeless Individuals,7
01/01/2015 12:00:00 PM,TX,Sheltered SH Chronically Homeless Individuals,92
01/01/2015 12:00:00 PM,UT,Sheltered SH Chronically Homeless Individuals,2
01/01/2015 12:00:00 PM,VA,Sheltered SH Chronically Homeless Individuals,20
01/01/2015 12:00:00 PM,VI,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,VT,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,WA,Sheltered SH Chronically Homeless Individuals,28
01/01/2015 12:00:00 PM,WI,Sheltered SH Chronically Homeless Individuals,28
01/01/2015 12:00:00 PM,WV,Sheltered SH Chronically Homeless Individuals,5
01/01/2015 12:00:00 PM,WY,Sheltered SH Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,Total,Sheltered SH Chronically Homeless Individuals,1152
01/01/2015 12:00:00 PM,AK,Sheltered Total Chronically Homeless Individuals,70
01/01/2015 12:00:00 PM,AL,Sheltered Total Chronically Homeless Individuals,157
01/01/2015 12:00:00 PM,AR,Sheltered Total Chronically Homeless Individuals,234
01/01/2015 12:00:00 PM,AZ,Sheltered Total Chronically Homeless Individuals,297
01/01/2015 12:00:00 PM,CA,Sheltered Total Chronically Homeless Individuals,4169
01/01/2015 12:00:00 PM,CO,Sheltered Total Chronically Homeless Individuals,754
01/01/2015 12:00:00 PM,CT,Sheltered Total Chronically Homeless Individuals,240
01/01/2015 12:00:00 PM,DC,Sheltered Total Chronically Homeless Individuals,1273
01/01/2015 12:00:00 PM,DE,Sheltered Total Chronically Homeless Individuals,59
01/01/2015 12:00:00 PM,FL,Sheltered Total Chronically Homeless Individuals,1210
01/01/2015 12:00:00 PM,GA,Sheltered Total Chronically Homeless Individuals,568
01/01/2015 12:00:00 PM,GU,Sheltered Total Chronically Homeless Individuals,0
01/01/2015 12:00:00 PM,HI,Sheltered Total Chronically Homeless Individuals,153
01/01/2015 12:00:00 PM,IA,Sheltered Total Chronically Homeless Individuals,147
01/01/2015 12:00:00 PM,ID,Sheltered Total Chronically Homeless Individuals,84
01/01/2015 12:00:00 PM,IL,Sheltered Total Chronically Homeless Individuals,892
01/01/2015 12:00:00 PM,IN,Sheltered Total Chronically Homeless Individuals,450
01/01/2015 12:00:00 PM,KS,Sheltered Total Chronically Homeless Individuals,214
01/01/2015 12:00:00 PM,KY,Sheltered Total Chronically Homeless Individuals,345
01/01/2015 12:00:00 PM,LA,Sheltered Total Chronically Homeless Individuals,255
01/01/2015 12:00:00 PM,MA,Sheltered Total Chronically Homeless Individuals,1170
